,FACILITY_ID,FACILITY_NAME,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,STREET_UNIT,PHONE,EXT,SECOND_PHONE,SECOND_EXT,ADDRESS_KEY,ADDRESS_ID,DAYS_OF_OPERATION,HMCD_CATEGORY,HOURS_OF_OPERATION,CROSS_REF,FACILITY_OWNER_ID,PROPERTY_OWNER_ID,EMPLOYEES,BUS_NAME,IS_LAND_TRUST,SITE_ADDRESS,ADDRESS2,CROSS_STREET,CITY,STATE,ZIP,CENSUS,DISTRICT,LOCATION,CITY_CODE,MADDRESS1,MADDRESS2,MCAREOF,MCITY,MSTATE,MZIP,UPDATE_ACCT_REC,ACCTREC_ADDR,APN,SIC_CODE,AID,KEY1,KEY2,COMMENT1,DATE1,COMMENT2,CODE_1,BUS_CODE,CODE_2,BUS_TYPE,CODE_3,NOB,HMIRRP_DATE,WATER,PROCESS_EMITTENTS,STACK,GAS_EMISSIONS,PROGRAM,HAZMAT,PERMIT,EMISSION_FACTORS,CDS,SOURCE_TEST_DATA,CROP,WATER_WELL_PERMIT,COMPLAIN,SERVICE_REQUEST,ONSITE,SEPTIC,JURISDICTION,DATE_CERTIFIED,OWNER_SWITCH_DATE,SIGNATURE_OF_OWNER,ENTERED_DATE,ENTERED_BY,UPDATE_DATE,UPDATE_BY,MCOUNTRY_CODE,UDF_LATITUDE_OLD,UDF_LONGITUDE_OLD,LAST_TOUCHED,owner_id,code,city_name,status,ADDITION,BLOCK,LOT,SPLIT,FAX,EMAIL,NOTIFICATION_STATUS,PERMIT_STATUS_FACILITY,PERMIT_STATUS_INTERIM,PERMIT_STATUS_STANDARD,PERMIT_STATUS_VARIANCE,PERMIT_STATUS_CONSENT,CERT_NAME,CERT_TITLE,CERT_DATE,HYPHEN_FRACTION,POST_DIRECTIONAL,STREET_UNIT_TYPE,TEMP_FACILITY_ID,BFS_LAST_TOUCHED,IS_SHORT_REVIEW_PERIOD,REQUEST_REASON,IS_ALL_ONE_UNIT,IS_ALL_PLOT_PLAN,IS_PBRCA_CLOSURE_FINANCIAL,IS_PBRCA_SELF_CERTIFIED,IS_PBRCA_OTHER,IS_PBRCA_PRIOR_HISTORY,IS_PBR_TANK,IS_PBR_NOTIFY_AGENCY,IS_PBR_NOTIFY_OWNER,CONTRIBUTOR,CROSS_REF2,GIS_LATITUDE,GIS_LONGITUDE,GIS_ELEVATION,IS_NON_SMOKING,CONSOLIDATE_NRT,FAX_EXT,NAICS_CODE,SWIS_NUMBER,COUNTRY_CODE,OID,CERS_ID,CUPA_FACILITY_ID,IS_TEAM_CANDIDATE,SITE_ADDRESS_SUPPLEMENTAL,HORIZONTAL_ACCURACY_MEASURE,HORIZONTAL_COLLECTION_METHOD,GEOGRAPHIC_REFERENCE_POINT,HORIZONTAL_REFERENCE_DATUM,ORGANIZATION_CODE,ORGANIZATION_NAME,DATA_COLLECTION_DATE,FACILITY_STATUS,UDF_RESULTCODE,UDF_MATCHCODE,UDF_LOCATIONCO,GEOCODESTATE,UDF_WELL_PWSID
919,FA0000937,Orchard Valley Learning Center,15100.0,E,Orchard,Rd,,3036992233.0,,,,  15100EOrchardRdAurora,9155,,,,,OW0001173,,,,N,15100 E Orchard Rd ,15100 E Orchard Road,,Aurora,CO,80016,16,3.0,,,15100 E Orchard Road,,,Aurora,CO,80016,,,,,,,,,,,,,2.0,,3,,,,,,,2.0,,,,,,,,8.0,,,,2.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-11-28 00:00:00.000,LSAENZ,,,,2017-11-28 11:53:10.550,,,,,,,,,3036907193.0,j.kimbrough@orchardvalleylearning.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.609028,-104.813011,,,,,,,,5577B347-D3E8-46A7-A9E5-FE700CAAA40B,,,N,,,,,,,,,Active,S5HPNTS-ZA,SA0,AS0,,
920,FA0000938,Three Bears Learning Center,1461.0,S,Dayton,St,,3033696464.0,,,,   1461SDaytonStDenver,9154,,,,,OW0001173,,,,N,1461 S Dayton St ,1461 S Dayton Street,,Denver,CO,80247,12,3.0,,,1461 S Dayton Street,,,Denver,CO,80247,,,,,,,,,,,,,2.0,,3,,,,,,,3.0,,,,,,,,1.0,,,,2.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-12-07 00:00:00.000,BVASSILOGAMBROS,,,,2017-12-07 08:15:25.883,,,,,,,,,3033697475.0,m.oberle@threebearslearning.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.689846,-104.875343,,,,,,,,BB97A0FE-221A-4F76-B1C4-4A0D1E25BA90,,,N,,,,,,,,,Active,S5HPNTS-ZA,SA0,AS0,,
921,FA0000940,Village Child Development Center,9400.0,E,Belleview,Ave,,3032909005.0,,,,   9400EBelleviewAveGreenwood Village,9152,,,,,OW0001173,,,,N,9400 E Belleview Ave ,9400 E Belleview Avenue,,Greenwood Village,CO,80111,12,3.0,,,9400 E Belleview Avenue,,,Englewood,CO,80111,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,1.0,,,,2.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3037211963.0,d.neppl@villagelearning.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.624035,-104.879341,,,,,,,,2960D053-AA25-4A8A-84F4-04EE86D9CE54,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
922,FA0000941,Stinker 329,3905.0,E,120th,Ave,,3032547433.0,,,,   3905E120thAveThornton,11059,,,,,OW0012678,,,,N,3905 E 120th Ave ,3905 E 120th Avenue ,,Thornton,CO,80233,50,1.0,,,3905 E 120th Ave,3905 E 120th Avenue,,Thornton,CO,80233,,O,,,,,,,,,,,2.0,,3,,,,,,,2.0,,,,,,,,,1.0,,,4.0,,2016-12-20 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.81942,-105.034462,,,,,,,,D9D99CA9-23C3-440E-ACC9-FF7E2BE66FCA,,,N,,,,,,,,,Active,,,,,
923,FA0000942,Stinker 331,7500.0,S,Broadway,,,,,,,   7500SBroadwayLittleton,9150,,,,,OW0012678,,,,N,7500 S Broadway ,,,Littleton,CO,80120,14,3.0,,,7500 S Broadway,,,Littleton,CO,80120,,M,,,,,,,,,,,2.0,,3,,,,,,,2.0,,,,,,,,4.0,,,,2.0,,2016-12-20 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.58057,-104.988358,,,,,,,,819ACE78-A57A-49A7-AAFE-39727A8ABE62,,,N,,,,,,,,,Active,S5HPNTS--A,SB0,AS0,,
924,FA0000943,Stinker 332,12022.0,E,Arapahoe,Rd,,3037922062.0,,,,  12022EArapahoeRdCentennial,9149,,,,,OW0012678,,,,N,12022 E Arapahoe Rd ,12022 E Arapahoe Road,,Centennial,CO,80112,16,3.0,,,12022 E Arapahoe Rd,12022 E Arapahoe Road,,Centennial,CO,80112,,O,,,,,,,,,,,2.0,,3,,,,,,,2.0,,,,,,,,4.0,,,,2.0,,2016-12-20 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,jnichols@stinker.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.594913,-104.848671,,,,,,,,30A1F4E2-E5BF-4E99-9CCC-DE4FB54FFE90,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
925,FA0000944,Stinker 333,13700.0,E,Quincy,Ave,,3036936899.0,,,,  13700EQuincyAveAurora,9148,,,,,OW0012678,,,,N,13700 E Quincy Ave ,13700 E Quincy Avenue ,,Aurora,CO,80015,29,3.0,,,13700 E Quincy Ave,13700 E Quincy Avenue,,Aurora,CO,80015,,O,,,,,,,,,,,2.0,,3,,,,,,,2.0,,,,,,,,,,,,6.0,,2016-12-19 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.638435,-104.828362,,,,,,,,045A0AB7-AE21-4B20-A32E-98DCE0DD6D0C,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
926,FA0000945,Stinker 340,800.0,W,Hampden,Ave,,3037616179.0,,,,    800WHampdenAveEnglewood,9147,,,,,OW0012678,,,,N,800 W Hampden Ave ,800 W Hampden Avenue,,Englewood,CO,80110,10,3.0,,,800 W Hampden Ave,800 W Hampden Avenue,,Englewood,CO,80110,,O,,,,,,,,,,,2.0,,3,,,,,,,2.0,,,,,,,,1.0,,,,2.0,,2016-12-19 00:00:00.000,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,jnichols@stinker.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.65313,-104.997101,,,,,,,,7AD2C7B6-122E-47EE-8E38-23733596C2CA,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
927,FA0000946,Bradley Self Serve,8875.0,,Washington,St,,3032889829.0,,,,   8875WashingtonStThornton,9146,,,,,OW0001175,,,,N,8875 Washington St ,8875 Washington Street,,Thornton,CO,80229,63,1.0,,,8875 Washington Street,,,Thornton,CO,80229,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8577109226,-104.97794589,,,,,,,,BFD8722C-EB3E-426E-8C3F-A6F27FDDBEBD,,,N,,,,,,,,,Active,,,,,
928,FA0000947,Rocky Mountain Chocolate Factory Haagen Dazs,14647.0,,Delaware,St,,3039203400.0,,,,  14647DelawareStWestminster,9145,,,,,OW0001178,,,,N,14647 Delaware St ,,,Westminster,CO,80020,53,1.0,,,14647 Delaware St,,,Westminster,CO,80020,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,rogaine@comcast.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9621110786,-104.9915471467,,,,,,,,58F6F951-57FC-4590-A699-806A89FF5A15,,,N,,,,,,,,,Inactive,,,,,
929,FA0000948,Subway,16576.0,,Washington,St,,3032800608.0,,,,  16576WashingtonStThornton,9144,,,,,OW0001184,,,,N,16576 Washington St ,16576 Washington Street,,Thornton,CO,80023,54,1.0,,,16576 Washington St,16576 Washington Street,,Thornton,CO,80023,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9960071594,-104.9774947017,,,,,,,,5EF1FCC9-09CA-415D-92FC-78C58E6F4CAC,,,N,,,,,,,,,Active,,,,GeoCodedByAddress,
930,FA0000949,Subway Sandwiches and Salads,12910.0,,Zuni,St,,7208728227.0,,,,  12910ZuniStWestminster,9143,,,,,OW0001184,,,,N,12910 Zuni St ,,,Westminster,CO,80234,53,1.0,,,12910 Zuni St,,,Westminster,CO,80234,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,7208728227.0,btsubway@mac.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.998562,-104.974716,,,,,,,,D6F29882-C2DB-481D-9621-3D56423A27D0,,,N,,,,,,,,,Active,,,,,
931,FA0000950,Brio Tuscan Grille,8441.0,,Park Meadows Center,Dr,,3036629727.0,,,,   8441Park Meadows CenterDrLone Tree,9142,,,,,OW0001185,,,,N,8441 Park Meadows Center Dr ,8441 Park Meadows Center Drive,,Lone Tree,CO,80124,15,18.0,,,8441 Park Meadows Center Drive,,,Lone Tree,CO,80124,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,2.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.559692,-104.872795,,,,,,,,FD14AAE8-441E-455D-96B9-432426D46A59,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
932,FA0000951,Panera Bread,35.0,E,Allen,St,,,,,,     35EAllenStCastle Rock,9141,,,,,OW0001193,,,,N,35 E Allen St ,,,Castle Rock,CO,80108,42,18.0,,,35 E Allen St,,,Castle Rock,CO,80108,,M,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,5.0,,,,7.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,linda.pritchard@panerabread.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4137654752,-104.8628545261,,,,,,,,B6A47FF3-8309-43B3-A394-6BEB55DC9011,,,N,,,,,,,,,Active,,,,,
933,FA0000952,Panera Bread 3093,13100.0,E,Colfax,Ave,60,3037318300.0,,,,  13100EColfaxUnitAve60Aurora,9140,,,,,OW0001193,,,,N,13100 E Colfax Ave Unit 60,"13100 E Colfax Avenue, Unit 60",,Aurora,CO,80011,30,3.0,,,13100 E Colfax Avenue,Unit 60,,Aurora,CO,80011,,M,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,linda.pritchard@panerabread.com,,,,,,,,,,,,Unit,,,,,,,,,,,,,,,,39.740101,-104.836243,,,,,,,,289416D6-97EE-4368-B0C5-F670456E8521,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
934,FA0000953,Panera Bread 3062,12293.0,E,Iliff,Ave,,3037556800.0,,,,  12293EIliffAveAurora,9139,,,,,OW0001193,,,,N,12293 E Iliff Ave ,12293 E Iliff Avenue ,,Aurora,CO,80014,29,3.0,,,12293 E Iliff Avenue,,,Aurora,CO,80014,,M,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,2.0,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,linda.pritchard@breadsoftheworld.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.674992,-104.843796,,,,,,,,9517DDC1-A39E-45F5-8E14-A46E73CFAFDB,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
935,FA0000954,Panera Bread 3064,9579.0,S,University,Blvd,,7203481112.0,,,,   9579SUniversityBlvdHighlands Ranch,7497,,,,,OW0001193,,,,N,9579 S University Blvd ,,,Highlands Ranch,CO,80126,41,18.0,,,9579 S University Blvd,,,Highlands Ranch,CO,80126,,M,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,2.0,,,,7.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,cafe3064@panerabread.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5427868546,-104.940214186,,,,,,,,41E0DFDA-D8CB-43B9-8463-1A58D556A650,,,N,,,,,,,,,Active,,,,,
936,FA0000955,Panera Bread 3066,5910.0,S,Holly,St,,7204821455.0,,,,   5910SHollyStGreenwood Village,9138,,,,,OW0001193,,,,N,5910 S Holly St ,5910 S Holly Street,,Greenwood Village,CO,80111,11,3.0,,,5910 S Holly Street,,,Greenwood Village,CO,80111,,O,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,4.0,,,,2.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,cafe3066@panerabread.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.609474,-104.922714,,,,,,,,D130EF22-666A-4638-94A8-C6DB20CCABCD,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
937,FA0000956,Panera Bread 3068,7301.0,S,Santa Fe,Dr,,3037952121.0,,,,   7301SSanta FeDrLittleton,5292,,,6am-9pm,,OW0001193,,,,N,7301 S Santa Fe Dr ,7301 S Santa Fe Drive,,Littleton,CO,80120,13,3.0,,,7301 S Santa Fe Drive,,,Littleton,CO,80120,,M,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,2.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.584476,-105.023666,,,,,,,,4B313807-8AD2-4B41-85B9-7ED6B1B7D606,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
938,FA0000957,Panera Bread 3072,9233.0,,Park Meadows,Dr,,7208750500.0,,,,   9233Park MeadowsDrLone Tree,7422,,,,,OW0001193,,,,N,9233 Park Meadows Dr ,9233 Park Meadows Drive,,Lone Tree,CO,80124,40,18.0,,,9233 Park Meadows Drive,,,Lone Tree,CO,80124,,M,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,6.0,,,,7.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5553648501,-104.8822938245,,,,,,,,205E5D3D-5E4A-4471-B3ED-7365129E6C64,,,N,,,,,,,,,Active,,,,,
939,FA0000958,Panera Bread 3085,6770.0,S,Cornerstar,Way,E,3035869999.0,,,,   6770SCornerstarUnitWayEAurora,9137,,,,,OW0001193,,,,N,6770 S Cornerstar Way Unit E,"6770 S Cornerstar Way, Unit E",,Aurora,CO,80016,16,3.0,,,6770 S Cornerstar Way,Unit E,,Aurora,CO,80016,,M,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,2.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,Unit,,,,,,,,,,,,,,,,39.592861,-104.806648,,,,,,,,90DD1420-A0A5-4CED-B353-B27580D4A84F,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
940,FA0000959,Panera Bread 3086,3702.0,,River Point,Pkwy,A,3037615500.0,,,,   3702River PointUnitPkwyASheridan,9136,,,,,OW0001193,,,,N,3702 River Point Pkwy Unit A,"3702 River Point Pkwy, Unit A",,Sheridan,CO,80110,10,3.0,,,3702 River Point Pkwy,Unit A,,Sheridan,CO,80110,,M,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,5.0,,,,2.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,Unit,,,,,,,,,,,,,,,,39.649075,-105.008614,,,,,,,,BB9E0EAE-4472-48E4-8322-672667302313,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
941,FA0000960,Panera Bread 3088,640.0,S,Colorado,Blvd,,3036564800.0,,,,    640SColoradoBlvdGlendale,9135,,,,,OW0001193,,,,N,640 S Colorado Blvd ,,,Glendale,CO,80246,12,3.0,,,640 S Colorado Blvd,,,Glendale,CO,80246,,M,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,2.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3036564803.0,linda.pritchard@panerabread.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.705284,-104.940544,,,,,,,,8D26D217-AE69-432E-98D9-FAAB8A3B4999,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
942,FA0000961,Panera Bread Cafe 3084,11290.0,S,Twenty Mile,Rd,123,7208421200.0,,,,  11290STwenty MileSteRd123Parker,9134,,,,,OW0001193,,,,N,11290 S Twenty Mile Rd Ste 123,"11290 S Twenty Mile Road, Suite 123",,Parker,CO,80134,42,18.0,,,11290 S Twenty Mile Road,Suite 123,,Parker,CO,80134,,M,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,7.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,doron.berger@breadsoftheworld.com,,,,,,,,,,,,Ste,,,,,,,,,,,,,,,,39.5109674314,-104.7707345084,,,,,,,,D26DC6D1-A905-412C-97FF-AB7243866338,,,N,,,,,,,,,Active,,,,,
943,FA0000962,Break Time,15015.0,E,Hinsdale,Dr,,7208703573.0,,,,  15015EHinsdaleDrCentennial,9133,,,,,OW0001194,,,,N,15015 E Hinsdale Dr ,15015 E Hinsdale Drive,,Centennial,CO,80111,16,3.0,,,15015 E Hinsdale Drive,,,Centennial,CO,80111,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5825296028,-104.8122867842,,,,,,,,441DF9EA-C9E3-4966-A4CF-D466D9F5B895,,,N,,,,,,,,,Inactive,,,,,
944,FA0000963,Breakfast on Broadway Cafe,2901.0,S,Broadway,,,3037889998.0,,,,   2901SBroadwayEnglewood,9132,,,,,OW0001195,,,,N,2901 S Broadway ,,,Englewood,CO,80113,10,3.0,,,2901 S Broadway,,,Englewood,CO,80113,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,3.0,,,,2.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,ch3fvaldon@aol.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.664013,-104.987732,,,,,,,,1097E65C-F3FA-4884-9016-63EF5C421260,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
945,FA0000966,Dukes Restaurant and Saloon,363.0,,Village Square,Ln,,3038142487.0,,,,    363Village SquareLnCastle Rock,9129,,,,,OW0001201,,,,N,363 Village Square Ln ,363 Village Square Lane,,Castle Rock,CO,80108,41,18.0,,,363 Village Square Lane,,,Castle Rock,CO,80108,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,2.0,,,,7.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,njminarick@aol.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4705269488,-104.8788081719,,,,,,,,C9AA1B8E-CABC-47A0-9799-29A2114EFD26,,,N,,,,,,,,,Active,,,,,
946,FA0000967,Jimmy Johns 1468,4261.0,S,Buckley,Rd,B,3036992500.0,,,,   4261SBuckleySteRdBAurora,9128,,,,,OW0001203,,,,N,4261 S Buckley Rd Ste B,"4261 S Buckley Road, Suite B",,Aurora,CO,80012,26,3.0,,,4261 S Buckley Rd Ste B,"4261 S Buckley Road, Suite B",,Aurora,CO,80012,,O,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,1.0,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3036992700.0,jjquincybuckley@gmail.com,,,,,,,,,,,,Ste,,,,,,,,,,,,,,,,39.639008,-104.791634,,,,,,,,E2C7FA54-6632-447B-AC71-08695523805F,,,N,,,,,,,,,Active,S5HPNTSC-A,S90,AS0,,
947,FA0000968,TCBY,9645.0,,Washington,St,140,3039414155.0,,,,   9645WashingtonSteSt140Thornton,9127,,,,,OW0001204,,,,N,9645 Washington St Ste 140,"9645 Washington St, #140",,Thornton,CO,80229,54,1.0,,,9645 Washington St,#140,,Thornton,CO,80229,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,J6ENTERPRISES@MSN.COM,,,,,,,,,,,,Ste,,,,,,,,,,,,,,,,39.986725,-104.79557,,,,,,,,9C394D44-73B3-46C3-B95F-FC8F18A7C270,,,N,,,,,,,,,Active,,,,,
948,FA0000969,Dairy Queen 59,3894.0,E,120th,Ave,,3030000000.0,,,,   3894E120thAveThornton,11058,,,,,OW0001206,,,,N,3894 E 120th Ave ,3894 E 120th Avenue ,,Thornton,CO,80233,50,1.0,,,3894 E 120th Avenue,,,Thornton,CO,80233,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,4.0,,,,4.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,ronwickham7@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.817356,-105.02504,,,,,,,,83DE153F-EAE6-4F51-B1BC-24A6ED75E3C5,,,N,,,,,,,,,Active,,,,,
949,FA0000970,Childrens Academy and Childcare Center,14551.0,E,Tennessee,Dr,,3033376650.0,,,,  14551ETennesseeDrAurora,9125,,,,,OW0001208,,,,N,14551 E Tennessee Dr ,14551 E Tennessee Avenue ,,Aurora,CO,80012,25,3.0,,,14551 E Tennessee Avenue,,,Aurora,CO,80012,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3038736194.0,deanihp@aol.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.698612,-104.818527,,,,,,,,324AF8E8-BC26-44DC-8CC9-A24483C0A2F8,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
